Area_ID,Latitude,Longitude,Crime_Count,Violent_Crime,Theft_Count,Assault_Count,Harassment_Count,Hour,Day,Month,Weekend,Streetlight_Count,Working_Streetlights,Broken_Streetlights,Population_Density,Footfall,Bus_Stop_Count,Metro_Distance_km,Police_Distance_km,Hospital_Distance_km,School_Count,Commercial_Area,Residential_Area,Weather,Visibility,CCTV_Count,Previous_Risk,Crime_Trend,Emergency_Calls,Risk_Level
39072,13.27836196224046,80.17256965540693,15,0,7,0,0,1,Mon,2,0,74,51,23,2779,4712,19,2.7,5.42,3.49,14,0,1,Sunny,Good,7,Low,Decreasing,49,Medium
39073,13.397368862274561,80.22669812160785,15,7,8,1,6,7,Mon,8,0,8,7,1,6024,558,2,12.43,7.66,7.79,19,0,1,Fog,Good,17,Medium,Increasing,51,Medium
39074,13.012589788053235,80.14491725806693,23,6,12,4,2,15,Sat,12,0,55,54,1,6015,1185,21,1.0,1.22,8.92,3,0,1,Rain,Medium,21,High,Decreasing,28,Low
39075,13.362574763178442,80.51165418442736,73,20,45,10,10,22,Wed,6,1,25,19,6,14033,1647,10,11.53,8.44,9.06,10,1,1,Fog,Good,57,High,Increasing,8,High
39076,12.813838568046789,80.04108771479407,67,2,54,1,1,15,Mon,9,0,14,12,2,8028,3686,1,9.34,0.39,2.46,10,0,1,Cloudy,Good,48,Low,Increasing,25,High
39077,12.972476905862166,80.29254211931928,76,37,24,23,14,2,Mon,12,0,44,44,0,9421,4536,9,5.36,9.29,4.28,9,1,0,Cloudy,Poor,53,High,Decreasing,34,High
39078,12.863891109677436,80.16971255251983,66,28,13,27,1,22,Wed,7,1,40,40,0,14646,1030,22,2.35,10.39,9.64,8,1,0,Rain,Medium,61,Medium,Stable,1,High
39079,13.142619632728357,80.56858830333617,74,36,38,9,27,17,Sun,6,0,39,39,0,24561,302,30,9.7,9.73,4.43,11,1,0,Rain,Good,67,Medium,Stable,16,High
39080,13.267725059298812,80.21468582694193,78,22,40,3,19,10,Thu,2,0,32,32,0,4214,679,18,6.67,3.93,10.21,16,0,1,Rain,Poor,49,Low,Increasing,18,High
39081,13.238532083767122,80.34834103734279,24,6,12,0,6,6,Wed,2,1,12,11,1,20384,1181,23,6.92,6.28,8.3,20,1,0,Rain,Poor,91,High,Decreasing,30,Medium
39082,13.2567482177083,80.51028440467611,68,5,14,2,3,7,Tue,5,1,37,32,5,17774,3336,29,1.83,11.32,6.8,5,0,1,Sunny,Good,6,Medium,Stable,41,High
39083,13.183251649003086,80.06125517517738,46,16,16,5,11,11,Tue,8,0,30,26,4,18399,4039,8,14.94,11.22,6.94,6,1,0,Fog,Poor,72,High,Increasing,38,High
39084,13.112317619525959,80.00534722040426,68,1,21,0,1,15,Sat,12,1,6,6,0,20161,3838,29,5.47,8.32,8.5,12,1,0,Fog,Poor,34,Low,Increasing,59,High
39085,13.272311795149225,80.51259237153647,20,8,9,7,1,5,Wed,5,1,43,38,5,18795,1090,8,3.85,7.44,6.17,16,0,1,Cloudy,Good,79,Low,Stable,55,Medium
39086,13.172694135259622,80.43487402691291,43,12,31,4,8,1,Sun,6,1,15,15,0,24807,2592,27,4.54,9.84,9.48,14,1,1,Sunny,Poor,36,Medium,Decreasing,34,High
39087,13.278571476663732,80.44790054457997,67,10,21,5,5,3,Thu,5,0,63,50,13,16764,1800,8,2.99,1.44,6.88,8,0,1,Cloudy,Poor,87,Medium,Stable,32,High
39088,13.107517473748063,80.0503226740153,13,0,7,0,0,4,Mon,4,0,47,40,7,19189,1520,5,14.57,5.68,8.18,17,0,1,Rain,Poor,45,Low,Increasing,35,Low
39089,13.294206426581132,80.40387449034671,76,37,31,29,8,22,Sat,12,0,59,43,16,2298,4746,19,11.13,0.55,0.22,11,1,1,Cloudy,Good,70,High,Stable,13,High
39090,12.809950992667314,80.5881378954044,53,6,24,2,4,16,Mon,5,1,18,17,1,4278,1061,4,8.99,7.18,7.87,14,0,1,Fog,Medium,78,High,Stable,32,High
39091,13.259037166928783,80.3118990956586,11,1,2,1,0,16,Sun,10,1,43,30,13,2671,1584,4,12.98,7.23,9.13,4,0,1,Sunny,Poor,68,High,Stable,37,Low
39092,12.826990939963046,80.16748847165006,33,5,9,0,5,16,Sat,9,1,49,39,10,7570,3410,14,10.23,0.75,4.17,20,0,1,Cloudy,Poor,81,High,Decreasing,38,Medium
39093,12.805910899930902,80.04351096750082,40,10,25,0,10,20,Tue,12,1,42,34,8,10666,3302,24,1.93,2.54,0.23,4,1,0,Sunny,Good,60,Medium,Increasing,28,High
39094,13.130093764292269,80.19422343088418,15,1,5,1,0,9,Fri,10,0,79,74,5,24608,3362,11,13.98,4.85,7.25,0,1,0,Sunny,Medium,26,Low,Increasing,18,Low
39095,13.27640719742689,80.04519682610695,13,2,0,1,1,7,Fri,9,0,77,62,15,18569,3144,6,8.59,2.88,11.23,9,0,1,Sunny,Medium,95,Medium,Stable,57,Low
39096,13.303683654286429,80.21578181937403,49,10,3,10,0,18,Thu,5,0,70,53,17,6269,4088,25,13.84,6.56,8.02,17,0,1,Cloudy,Good,73,Low,Stable,49,High
39097,13.385527169885732,80.48845851845135,39,10,4,4,6,1,Tue,12,0,79,53,26,1023,798,11,7.33,11.86,0.97,8,1,1,Cloudy,Poor,100,High,Decreasing,54,High
39098,13.380033425031856,80.40717681964176,70,10,36,0,10,8,Tue,7,1,43,43,0,15549,4987,12,6.49,9.96,1.69,9,1,1,Cloudy,Good,84,Low,Decreasing,30,High
39099,13.344017862628998,80.47433684233948,36,17,9,13,4,4,Mon,2,0,59,51,8,17589,1402,13,1.31,3.2,0.82,20,1,1,Cloudy,Medium,49,Low,Decreasing,3,High
39100,13.11753843335167,80.29256810244078,41,16,19,12,4,8,Fri,12,0,71,71,0,6278,2737,7,9.94,8.08,10.1,14,0,1,Sunny,Poor,32,Medium,Decreasing,9,High
39101,13.120501290238963,80.52811522182796,65,8,47,7,1,9,Wed,3,0,73,69,4,3574,2096,10,11.6,1.4,3.46,15,0,1,Cloudy,Poor,38,Low,Increasing,18,High
39102,13.165258474425785,80.40908776322443,75,37,8,3,34,9,Thu,10,0,18,13,5,2263,2284,18,0.72,2.44,9.18,16,1,0,Cloudy,Medium,48,Medium,Increasing,49,High
39103,12.881298809372236,80.27623330868083,26,9,9,0,9,14,Sun,8,1,17,12,5,2440,3039,14,6.04,3.6,9.69,14,0,1,Fog,Good,100,Medium,Decreasing,32,Low
39104,12.809369635286744,80.10777601926476,2,0,1,0,0,7,Mon,11,0,59,56,3,6043,1830,2,11.62,10.79,4.06,11,0,1,Cloudy,Poor,64,Low,Increasing,39,Low
39105,13.341088373918781,80.28254426489886,19,2,2,2,0,11,Fri,4,0,72,60,12,19581,3349,27,5.83,1.62,10.11,0,1,0,Cloudy,Poor,28,Medium,Stable,7,Low
39106,13.117470692206336,80.3340044762979,65,11,27,9,2,11,Mon,10,1,51,34,17,23873,1595,26,11.36,7.3,0.94,7,0,1,Rain,Medium,23,Low,Stable,15,High
39107,13.299136028599328,80.48118169456619,50,8,19,1,7,7,Sun,9,0,66,45,21,10404,1205,20,3.79,6.65,3.43,6,0,1,Rain,Medium,15,Medium,Increasing,40,High
39108,13.187389214581398,80.42465815161704,36,0,22,0,0,7,Mon,10,1,23,23,0,5998,364,16,12.98,9.0,11.97,16,0,1,Sunny,Poor,96,Medium,Increasing,35,Medium
39109,13.104356205639279,80.26640099520675,73,7,21,7,0,14,Sat,12,1,57,51,6,1664,2207,29,13.23,9.79,8.61,9,1,1,Sunny,Good,57,Medium,Increasing,15,High
39110,12.87665953738377,80.03376764477352,53,16,28,7,9,13,Tue,4,1,11,8,3,10068,3016,1,0.95,1.56,5.96,20,0,1,Sunny,Good,61,Low,Stable,37,High
39111,13.035735596881711,80.30399991000579,29,12,6,11,1,17,Sat,6,0,41,32,9,17907,319,20,0.86,1.62,5.3,8,0,1,Cloudy,Poor,24,Low,Increasing,45,High
39112,12.86976499704646,80.42552586846602,22,10,11,9,1,21,Fri,9,1,16,11,5,21943,1834,15,8.36,0.51,7.48,20,0,1,Fog,Medium,23,Low,Stable,51,Medium
39113,13.349450541146547,80.4591969429174,2,0,0,0,0,2,Sun,9,0,62,42,20,12666,1289,28,12.69,11.32,2.8,15,1,0,Cloudy,Poor,75,High,Stable,52,Low
39114,12.932803765951459,80.36374461582753,72,6,2,5,1,1,Tue,2,0,31,26,5,7942,3739,0,4.68,2.83,3.84,16,1,1,Cloudy,Good,24,Medium,Increasing,25,High
39115,12.970986662324865,80.41708155852706,7,0,2,0,0,7,Sun,4,0,23,21,2,3911,1969,11,4.74,9.49,9.71,8,0,1,Fog,Medium,38,Low,Decreasing,32,Low
39116,13.278167637427261,80.48976195467696,61,22,32,20,2,20,Tue,3,0,41,36,5,3561,121,10,4.52,6.26,10.87,19,0,1,Sunny,Good,21,Medium,Increasing,58,High
39117,13.25314338248694,80.36463192721166,29,7,16,4,3,6,Fri,7,0,70,58,12,16890,2531,26,12.4,1.78,1.82,17,1,0,Fog,Medium,88,High,Stable,25,Medium
39118,13.277208376832766,80.03144261523309,46,9,25,0,9,17,Sat,1,1,65,50,15,23389,1225,28,13.26,11.58,11.68,19,0,1,Fog,Good,98,High,Stable,21,High
39119,13.362603886678478,80.46813645482949,60,8,43,7,1,21,Mon,7,1,40,31,9,19931,4009,3,3.1,9.64,5.47,12,1,1,Cloudy,Good,72,High,Stable,0,High
39120,12.943326906965224,80.37741814890185,57,14,29,13,1,20,Tue,2,0,54,36,18,13674,4690,15,4.93,8.3,0.95,0,0,1,Cloudy,Good,22,Medium,Decreasing,0,High
39121,13.338185894469497,80.41258489334774,16,8,5,7,1,17,Fri,5,1,23,18,5,12766,3321,1,8.56,10.53,11.33,6,1,1,Fog,Poor,14,Medium,Increasing,7,Medium
39122,12.886713917070884,80.33096968760064,47,10,0,10,0,22,Sun,5,1,47,35,12,23756,529,15,5.01,11.13,4.36,0,1,0,Rain,Poor,73,Low,Increasing,22,High
39123,13.173826059510628,80.33309422372824,65,19,43,16,3,0,Thu,3,0,69,55,14,15533,4301,11,10.23,5.13,1.1,17,0,1,Cloudy,Medium,92,Low,Increasing,39,High
39124,13.303771400478592,80.01504832720497,0,0,0,0,0,13,Sun,1,0,37,37,0,18691,3692,30,1.39,5.77,7.44,4,0,1,Fog,Good,76,High,Stable,9,Low
39125,12.831440878852943,80.08609767250144,50,19,2,3,16,2,Tue,1,1,80,62,18,2616,2436,29,12.8,1.99,11.3,17,1,1,Cloudy,Good,62,Low,Decreasing,14,High
39126,13.191425700712223,80.44833064798217,43,2,23,1,1,21,Fri,2,1,79,71,8,3758,1331,22,4.81,2.79,6.93,10,0,1,Fog,Good,90,Medium,Stable,15,Medium
39127,12.99864838252613,80.5235464401078,15,6,4,6,0,2,Sat,9,1,26,26,0,1793,1056,10,3.98,11.99,2.57,4,0,1,Sunny,Good,66,Low,Decreasing,32,Medium
39128,12.871577656195713,80.05331208587124,23,2,20,2,0,22,Mon,7,0,79,63,16,7820,1106,3,8.46,9.04,10.54,8,1,0,Cloudy,Good,11,Medium,Increasing,46,High
39129,13.306955859266013,80.2649424790344,55,2,50,0,2,1,Wed,6,0,5,4,1,21945,4940,13,14.71,11.62,9.58,8,0,1,Cloudy,Poor,19,High,Stable,20,High
39130,12.871131723484377,80.19997667669193,55,11,23,4,7,18,Sat,6,0,73,65,8,3158,3498,24,9.12,4.03,5.77,10,1,0,Cloudy,Medium,8,Medium,Stable,51,High
39131,13.207578419448973,80.4912816813093,44,2,28,0,2,5,Fri,7,1,64,48,16,22566,4269,18,0.49,7.04,11.08,3,1,1,Fog,Good,78,High,Increasing,9,High
39132,13.333330598947121,80.1504613824191,25,12,4,9,3,15,Fri,8,1,20,18,2,12701,453,17,2.03,8.51,7.13,12,0,1,Rain,Good,28,High,Decreasing,30,High
39133,13.069990962354812,80.24506076049067,73,29,14,8,21,0,Mon,4,1,29,22,7,11278,1895,27,5.86,3.13,7.57,15,1,1,Sunny,Poor,31,Low,Increasing,58,High
39134,13.076295528336852,80.07988546631633,34,15,0,3,12,16,Mon,7,1,13,9,4,2562,3137,28,9.73,11.47,2.77,17,1,1,Cloudy,Good,58,High,Stable,9,High
39135,13.057186441865424,80.36564350626412,48,10,24,7,3,16,Tue,3,0,58,57,1,13693,699,25,7.84,2.63,3.54,1,1,0,Fog,Medium,59,High,Increasing,39,High
39136,13.15433293838644,80.5494036888879,80,1,27,0,1,19,Tue,4,1,8,8,0,18835,720,22,2.39,2.73,6.56,10,0,1,Fog,Medium,71,High,Decreasing,2,High
39137,13.082942785616924,80.03472474935225,30,13,13,11,2,21,Thu,4,1,60,49,11,16357,3601,5,4.83,3.87,0.18,4,0,1,Sunny,Medium,96,Medium,Stable,44,Medium
39138,13.053138565226444,80.54013431779072,69,27,9,16,11,8,Sat,3,0,69,58,11,21850,630,18,9.57,8.83,0.55,15,0,1,Fog,Poor,41,High,Decreasing,5,High
39139,13.1939845853756,80.11047811230206,28,4,18,0,4,23,Thu,6,0,32,30,2,14428,1351,16,13.06,11.73,5.15,7,0,1,Fog,Medium,28,Medium,Stable,10,High
39140,12.882328646882037,80.16527725539174,55,25,12,14,11,5,Mon,2,0,55,46,9,16012,3599,3,11.77,8.4,2.93,1,0,1,Sunny,Good,83,High,Decreasing,20,High
39141,13.230116071214102,80.00847515659203,27,10,10,3,7,18,Wed,5,0,30,30,0,11469,2346,16,10.69,11.52,11.03,20,0,1,Rain,Poor,66,High,Increasing,29,Medium
39142,12.82940480567814,80.46626089116181,18,7,10,6,1,6,Thu,8,0,66,55,11,10867,2839,8,6.41,2.59,5.38,19,0,1,Rain,Medium,55,High,Decreasing,16,Low
39143,13.33304020997676,80.06203589013381,43,8,16,5,3,21,Fri,7,0,77,60,17,17837,3726,30,11.39,5.92,11.91,16,0,1,Cloudy,Medium,97,Low,Decreasing,50,High
39144,12.821656919474753,80.14948933960531,74,31,38,22,9,16,Tue,6,0,8,6,2,13448,653,20,14.01,6.85,11.72,10,0,1,Cloudy,Medium,44,Low,Stable,6,High
39145,12.806668434157698,80.3554752631172,56,2,43,2,0,3,Sat,4,0,80,68,12,8360,2241,13,4.23,1.52,7.4,15,0,1,Sunny,Poor,74,Low,Stable,4,High
39146,13.126198516079866,80.52692880688016,35,2,5,0,2,2,Tue,1,0,45,39,6,765,4335,12,3.58,9.9,1.5,18,1,1,Sunny,Poor,36,Low,Increasing,34,High
39147,13.063739288171115,80.07552892693683,67,13,31,2,11,0,Fri,3,0,79,55,24,22544,3950,15,10.85,0.86,5.31,5,1,0,Sunny,Poor,37,Low,Stable,40,High
39148,13.069577804594285,80.10759419783157,1,0,0,0,0,11,Sun,6,0,47,32,15,18650,4148,4,8.71,9.99,2.78,20,0,1,Sunny,Good,11,Low,Stable,43,Low
39149,12.937308699718754,80.18429140688076,9,3,1,1,2,7,Fri,8,0,44,36,8,11197,2595,23,14.53,1.43,7.53,9,1,0,Rain,Poor,24,Low,Increasing,43,Low
39150,13.094607970222127,80.42589349831103,71,9,24,2,7,16,Fri,8,1,73,59,14,1042,1341,17,14.88,3.88,10.13,8,1,0,Cloudy,Medium,3,Low,Decreasing,9,High
39151,13.168837193019458,80.48733375442572,6,1,3,1,0,3,Mon,7,0,59,45,14,18048,1705,23,11.86,7.23,4.81,18,0,1,Rain,Poor,40,Medium,Decreasing,5,Medium
39152,12.912212255426729,80.52068910466062,22,4,13,1,3,10,Thu,7,0,13,12,1,17873,365,28,4.98,10.23,9.96,10,0,1,Fog,Good,87,Low,Increasing,19,Low
39153,12.822260610370288,80.33038597767221,79,18,7,5,13,4,Sat,8,1,43,34,9,10439,3898,3,9.82,5.52,7.9,18,0,1,Rain,Poor,91,Medium,Stable,31,High
39154,13.268764615452328,80.40230198751527,55,21,23,3,18,5,Mon,7,0,7,7,0,7692,1911,24,4.15,10.17,5.54,8,1,1,Fog,Good,39,Medium,Increasing,58,High
39155,13.12976048934269,80.48238362817506,73,27,21,22,5,21,Fri,12,0,80,73,7,22492,243,21,9.89,10.18,7.57,6,1,0,Fog,Good,77,Medium,Decreasing,10,High
39156,13.132726934475032,80.48497889200256,63,16,6,14,2,8,Thu,7,0,62,45,17,21908,3785,20,9.87,8.24,9.4,4,1,1,Fog,Medium,2,Medium,Increasing,55,High
39157,13.334731466577416,80.15491622210058,7,1,2,1,0,23,Fri,1,0,50,41,9,6538,13,4,5.74,2.0,11.16,10,1,0,Sunny,Good,56,High,Increasing,29,Low
39158,13.268761382892693,80.04926782838874,25,7,1,5,2,12,Fri,10,0,54,37,17,13683,3881,15,14.72,4.7,5.26,7,1,0,Cloudy,Good,10,High,Decreasing,12,Medium
39159,13.07132528824975,80.46361599304457,20,6,0,0,6,0,Mon,10,1,17,14,3,22809,3309,26,7.07,0.74,0.87,0,0,1,Cloudy,Poor,16,High,Stable,2,Medium
39160,12.836475012069089,80.23655000447972,35,7,25,5,2,2,Fri,4,0,34,31,3,20592,1276,2,12.03,11.72,1.34,17,0,1,Fog,Medium,49,Medium,Increasing,15,High
39161,13.194883931491342,80.40159137551126,42,15,11,0,15,19,Fri,11,0,70,55,15,11827,3712,6,14.62,10.0,0.24,8,0,1,Rain,Medium,51,High,Decreasing,33,High
39162,12.885951842049842,80.45083393427133,47,5,0,5,0,6,Sat,1,0,33,31,2,23884,3068,26,9.07,7.85,6.74,15,1,0,Sunny,Poor,88,High,Stable,33,Medium
39163,13.04852491705895,80.0959991631554,77,14,10,11,3,8,Fri,7,0,80,65,15,14020,3980,4,7.35,4.78,5.36,4,0,1,Cloudy,Poor,26,Medium,Decreasing,44,High
39164,13.26754963731567,80.49788022982287,56,7,35,1,6,14,Sat,1,1,49,43,6,8817,3209,10,4.14,10.74,2.16,20,1,1,Sunny,Medium,72,Low,Increasing,19,High
39165,12.858704803066363,80.05904730421408,57,0,7,0,0,2,Fri,1,0,12,8,4,10052,2679,10,5.09,1.44,8.96,14,1,1,Sunny,Medium,47,High,Decreasing,25,High
39166,13.324016466814417,80.43387276371388,27,1,14,1,0,15,Sat,11,0,51,45,6,20805,1110,11,0.34,0.51,7.19,3,1,0,Rain,Poor,50,Low,Stable,18,Low
39167,13.312228293483859,80.59481232614937,9,2,1,1,1,0,Tue,12,1,63,51,12,14821,2254,7,4.72,6.23,4.27,6,0,1,Fog,Poor,25,High,Increasing,30,Medium
39168,13.275911903746382,80.1189330777725,2,1,1,0,1,1,Sun,9,0,73,65,8,24079,303,12,12.32,5.49,1.09,15,1,0,Fog,Good,36,High,Decreasing,39,Low
39169,12.889814304521014,80.03134485178221,74,6,45,5,1,3,Thu,9,1,36,31,5,15801,2253,15,0.31,4.97,0.7,20,0,1,Rain,Poor,78,Medium,Decreasing,33,High
39170,13.365633159745466,80.16763563975557,59,9,38,5,4,15,Sat,4,0,20,18,2,13396,2933,14,11.49,11.5,10.84,1,1,0,Sunny,Good,88,Low,Decreasing,29,High
39171,13.164153295255451,80.35515243016864,11,2,6,2,0,2,Sun,12,1,40,33,7,24445,26,28,7.9,8.1,10.04,7,1,1,Sunny,Good,3,Medium,Increasing,49,Medium
39172,12.939872489684038,80.4400387873641,63,20,18,7,13,6,Wed,11,0,18,13,5,21510,1850,7,9.42,3.61,1.66,7,1,1,Fog,Poor,84,High,Stable,8,High
39173,13.102569081873328,80.40765228282898,62,30,3,1,29,22,Sat,1,0,46,40,6,4643,4897,20,5.68,1.98,7.27,0,0,1,Sunny,Poor,37,Medium,Decreasing,45,High
39174,13.148212865184693,80.50594121135363,30,4,14,0,4,12,Fri,1,0,64,59,5,9126,4982,24,1.97,7.6,0.75,13,1,0,Cloudy,Medium,47,Medium,Increasing,42,Medium
39175,13.020864847534183,80.51937775290797,45,14,15,5,9,11,Sat,8,0,60,58,2,8645,547,12,3.38,2.91,4.02,8,0,1,Cloudy,Medium,16,Low,Increasing,51,High
39176,13.372117958435492,80.48350197866911,33,5,4,5,0,14,Thu,5,1,15,15,0,16492,193,24,14.52,2.45,1.91,6,1,1,Sunny,Good,34,High,Stable,57,Medium
39177,13.122681744656346,80.5140648621073,79,19,14,10,9,4,Tue,2,0,41,37,4,22801,2783,10,4.53,11.3,1.4,3,0,1,Cloudy,Good,96,High,Stable,38,High
39178,13.123195317715458,80.15627820300621,5,1,4,1,0,19,Wed,1,1,69,62,7,6683,2051,22,2.52,6.68,3.92,12,0,1,Sunny,Good,93,High,Stable,54,Low
39179,12.845651123915403,80.34320666260369,65,22,12,19,3,13,Tue,4,0,13,10,3,17193,3977,24,12.92,4.29,1.06,3,0,1,Sunny,Poor,8,Medium,Stable,27,High
39180,13.11246829930348,80.50620992919484,22,5,12,0,5,2,Thu,3,1,44,37,7,19241,3550,8,9.93,11.44,9.24,18,1,0,Rain,Poor,3,Medium,Stable,47,High
39181,12.906028399304251,80.13930933099209,57,17,12,9,8,6,Tue,5,1,60,51,9,24203,1094,21,7.45,1.83,11.42,3,1,0,Sunny,Medium,73,Medium,Stable,58,High
39182,13.193173191503536,80.47573461671976,19,8,8,1,7,10,Fri,7,0,19,13,6,21726,3653,14,6.7,5.67,6.32,15,0,1,Sunny,Medium,27,High,Stable,24,Medium
39183,12.87090817152217,80.33709165991147,3,1,0,0,1,17,Sun,10,0,20,20,0,23672,2318,27,1.76,3.43,5.69,1,1,1,Sunny,Good,75,Medium,Decreasing,59,Low
39184,12.802851989116858,80.14912079918935,62,4,51,0,4,13,Fri,9,0,36,33,3,640,166,11,8.11,1.48,8.16,18,1,0,Rain,Medium,95,Medium,Stable,51,High
39185,13.284055898019298,80.1036701387567,34,14,5,3,11,17,Sun,10,1,19,18,1,3978,3861,8,13.14,11.59,5.14,4,0,1,Sunny,Good,7,Medium,Decreasing,8,High
39186,13.099372518920847,80.20726624034117,62,24,9,5,19,8,Sat,3,0,73,71,2,2304,3567,0,0.8,11.42,10.19,15,1,0,Rain,Medium,33,Low,Decreasing,28,High
39187,12.914912155409674,80.33627112044891,71,27,21,19,8,8,Thu,7,0,26,18,8,18035,484,26,14.48,4.15,4.84,19,0,1,Rain,Good,96,Low,Stable,13,High
39188,12.822992748015304,80.41984399178068,11,2,5,0,2,18,Wed,6,0,40,30,10,23577,1030,3,2.88,9.45,6.85,1,0,1,Sunny,Medium,41,Medium,Increasing,57,Low
39189,12.818992568654659,80.05424412177348,47,6,26,6,0,9,Tue,3,0,15,10,5,5266,2971,12,5.91,6.51,3.96,6,1,1,Fog,Poor,34,High,Decreasing,30,High
39190,13.128066005355306,80.5000003254575,36,13,2,4,9,19,Mon,7,0,13,12,1,18547,1525,11,13.25,6.61,7.35,8,1,1,Rain,Medium,7,Low,Increasing,14,High
39191,12.87535153733119,80.47408840365219,40,10,19,7,3,3,Wed,4,1,11,9,2,4944,4772,13,3.53,3.97,0.86,3,0,1,Sunny,Poor,95,Medium,Decreasing,2,Medium
39192,13.36413959061525,80.5334363052372,5,1,1,0,1,20,Wed,11,0,21,21,0,8543,2118,25,10.65,5.47,10.76,3,1,1,Cloudy,Good,77,Low,Decreasing,38,Low
39193,12.918253854211603,80.34108017688509,12,0,7,0,0,6,Wed,12,0,37,30,7,2458,1023,17,10.61,6.08,1.6,4,1,0,Fog,Good,23,High,Decreasing,48,Low
39194,13.035863330125073,80.17382827214774,50,22,9,11,11,11,Wed,9,1,68,67,1,5888,2674,18,4.15,8.66,0.61,16,0,1,Rain,Medium,45,High,Increasing,47,High
39195,13.001276048276738,80.52932567144143,43,4,29,1,3,12,Sun,9,0,34,32,2,4080,2408,1,9.94,11.93,7.87,11,0,1,Sunny,Poor,16,High,Decreasing,30,High
39196,12.839343594712231,80.35492659457881,79,4,18,0,4,17,Wed,4,0,26,18,8,9335,236,28,13.44,3.8,7.43,0,1,1,Sunny,Poor,98,Medium,Stable,50,High
39197,13.11660572533188,80.2954674695532,4,2,2,2,0,21,Mon,8,0,11,9,2,14107,4730,20,13.23,10.38,5.85,20,0,1,Sunny,Poor,23,High,Decreasing,5,Low
39198,13.163033924635807,80.083395256067,52,6,21,5,1,21,Fri,11,0,44,30,14,10596,2865,1,9.3,8.28,11.01,4,0,1,Rain,Medium,100,High,Stable,16,High
39199,12.991757796414017,80.04491732307918,50,18,11,9,9,5,Sat,2,0,5,5,0,7013,1290,28,10.63,1.94,8.67,19,0,1,Cloudy,Medium,3,Medium,Stable,21,High
39200,12.906659656195762,80.0730509206625,24,6,12,1,5,12,Thu,6,0,72,56,16,4565,1303,21,10.68,3.61,8.5,16,1,0,Fog,Poor,54,High,Increasing,60,Medium
39201,13.345730484337347,80.49646804458773,80,19,58,10,9,13,Wed,7,1,63,47,16,1120,2414,16,8.16,0.28,6.57,5,0,1,Rain,Medium,40,High,Increasing,47,High
39202,12.923166372518985,80.53488433176824,58,12,3,10,2,13,Sun,3,0,15,14,1,24203,373,15,0.2,11.64,10.64,17,0,1,Fog,Medium,91,Low,Stable,28,High
39203,13.217484803940973,80.13867878005735,25,3,0,1,2,2,Fri,11,0,69,67,2,16341,3275,8,5.03,2.4,7.81,5,0,1,Sunny,Good,90,Low,Increasing,55,Low
39204,12.895900760734957,80.31476558537108,75,36,31,8,28,19,Thu,4,0,30,26,4,11762,4798,4,7.53,1.02,11.84,16,1,0,Cloudy,Medium,56,Medium,Decreasing,44,High
39205,13.143852652777186,80.18792719645197,51,5,5,1,4,11,Tue,12,0,53,43,10,11734,996,9,4.63,10.9,0.35,10,1,0,Rain,Good,39,Low,Stable,12,High
39206,13.067243703221115,80.00058412453443,49,17,24,11,6,12,Sat,2,1,46,38,8,20646,4562,21,8.36,11.0,6.89,18,1,1,Cloudy,Medium,64,Low,Increasing,35,High
39207,13.266839429136702,80.12631932719101,56,25,13,13,12,15,Tue,9,0,42,33,9,621,2637,6,8.12,5.37,6.95,5,0,1,Sunny,Medium,58,High,Increasing,40,High
39208,13.278927959890668,80.08573837490793,62,13,46,11,2,3,Mon,1,1,54,52,2,24657,2335,14,13.34,6.41,6.46,4,1,1,Cloudy,Poor,25,High,Decreasing,29,High
39209,12.821229624334846,80.03402462609947,34,3,13,1,2,0,Thu,10,0,75,75,0,8166,3751,25,3.87,11.43,10.8,1,1,0,Sunny,Good,67,High,Decreasing,57,Medium
39210,12.985098672231771,80.3977836836132,3,1,0,0,1,9,Sun,9,0,29,21,8,17766,2396,0,9.21,11.31,7.06,16,0,1,Rain,Good,49,High,Increasing,58,Low
39211,13.041498806035094,80.08877751450609,67,5,30,2,3,3,Wed,9,0,42,38,4,24629,2628,23,3.5,10.25,0.75,0,0,1,Rain,Good,36,Medium,Increasing,13,High
39212,13.332809735706629,80.19900069657088,3,1,2,0,1,23,Sat,2,0,7,6,1,21082,302,27,12.75,0.28,5.57,5,0,1,Sunny,Good,84,High,Decreasing,48,Low
39213,12.93538821671594,80.568190026706,54,26,0,10,16,15,Mon,9,0,61,56,5,13048,2186,29,6.17,6.91,6.85,3,1,0,Rain,Poor,88,Medium,Stable,2,High
39214,13.352705343796156,80.48500865105635,11,4,7,2,2,9,Sat,11,0,25,21,4,15948,1204,21,6.14,0.9,0.56,0,1,1,Cloudy,Medium,58,Low,Stable,11,Low
39215,12.906544012535985,80.05997639690523,11,1,2,0,1,13,Fri,2,0,13,10,3,4850,3213,14,12.08,1.05,1.26,14,0,1,Sunny,Poor,17,Low,Stable,50,Low
39216,12.820818370874928,80.22973450366001,35,9,11,2,7,8,Sat,11,1,65,56,9,8199,3378,27,6.01,8.17,9.34,4,0,1,Cloudy,Medium,49,Medium,Increasing,12,High
39217,13.112268695551318,80.23475510298138,18,3,4,3,0,17,Mon,3,0,63,48,15,11862,3160,6,7.61,7.18,1.52,2,0,1,Cloudy,Good,19,High,Stable,3,Medium
